transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T120665,2023-01-02T19:19:48.057371,ACC146296,ACC288296,1083.64,deposit,grocery,Tokyo,pos,FALSE,,,-0.85,20,0.91,card,1.223.205.177,D8123551
T120666,2023-01-13T02:48:58.140861,ACC554973,ACC967414,11.58,payment,grocery,Sydney,web,FALSE,,,-0.25,16,0.63,ACH,186.133.152.51,D5298595
T120667,2023-12-12T13:52:23.511142,ACC815931,ACC790268,1164.23,deposit,grocery,Sydney,web,FALSE,,,-1.43,10,0.98,wire_transfer,54.105.106.105,D9705950
T120668,2023-05-31T07:11:23.454179,ACC462543,ACC398360,84.54,payment,grocery,New York,pos,FALSE,,,-1.74,11,0.48,card,177.36.109.70,D5118596
T120669,2023-10-12T06:06:46.035092,ACC564128,ACC259990,16.13,transfer,retail,Berlin,atm,FALSE,,,0.07,3,0.05,card,14.87.127.20,D6068582
T120670,2023-06-01T05:56:19.886580,ACC227953,ACC792875,139.69,transfer,travel,Berlin,web,FALSE,,,0.36,15,0.45,card,171.158.220.70,D3735423
T120671,2023-09-22T19:14:37.224594,ACC900520,ACC247651,1331.1,deposit,other,Tokyo,web,FALSE,,,0.72,1,0.13,ACH,141.23.231.121,D1720199
T120672,2023-09-11T17:53:16.319433,ACC677099,ACC820633,119.08,payment,grocery,New York,web,FALSE,,,1.65,6,0.96,ACH,63.102.219.249,D6195540
T120673,2023-02-28T16:05:38.810154,ACC683224,ACC529120,871.55,deposit,entertainment,Tokyo,web,FALSE,,,0.53,6,0.22,UPI,53.252.20.166,D6943029
T120674,2023-05-19T15:47:32.561234,ACC760815,ACC198574,1413.52,deposit,retail,Berlin,web,FALSE,,,-1.32,14,0.27,UPI,34.76.25.203,D9335387
T120675,2023-11-04T02:48:53.981726,ACC103250,ACC127283,491.81,withdrawal,retail,Singapore,web,FALSE,,,0.43,9,0.97,ACH,50.255.136.211,D2492844
T120676,2023-03-24T01:54:48.779618,ACC671513,ACC552596,9.55,payment,travel,Sydney,web,FALSE,,,0.82,18,0.9,ACH,1.185.158.207,D5542255
T120677,2023-06-26T19:53:16.634567,ACC759975,ACC663832,759.37,deposit,retail,Singapore,atm,FALSE,,,0.37,11,0.91,UPI,134.17.68.68,D2326652
T120678,2023-12-28T00:20:32.283632,ACC482667,ACC945477,21.44,deposit,online,Singapore,web,FALSE,,,0.28,4,0.5,wire_transfer,245.100.213.132,D4674687
T120679,2023-02-24T05:41:52.134248,ACC354172,ACC175858,35.39,transfer,grocery,Tokyo,mobile,FALSE,,,-1.08,7,0.67,ACH,180.109.60.116,D4289607
T120680,2023-10-07T01:09:11.844805,ACC360961,ACC308044,40.22,transfer,entertainment,Toronto,mobile,FALSE,,,0.13,12,0.87,wire_transfer,91.191.227.84,D9157485
T120681,2023-08-11T03:50:55.960977,ACC874498,ACC834698,399.55,deposit,retail,Singapore,pos,FALSE,,,0.8,8,0.99,ACH,9.118.134.128,D5941906
T120682,2023-09-09T08:54:30.855055,ACC510417,ACC403139,5.42,payment,restaurant,Tokyo,web,FALSE,,,0.88,13,0.39,wire_transfer,91.145.154.19,D5876853
T120683,2023-02-04T06:40:46.673153,ACC627421,ACC377110,127.19,payment,entertainment,London,mobile,FALSE,,,0.97,1,0.33,wire_transfer,109.133.0.147,D3441839
T120684,2023-04-16T15:47:02.056081,ACC932967,ACC686659,237.2,withdrawal,utilities,Dubai,web,FALSE,,,-0.58,15,0.01,wire_transfer,187.109.178.175,D2876161
T120685,2023-09-11T01:24:51.048545,ACC467461,ACC711531,380.95,deposit,restaurant,Dubai,pos,FALSE,,,0.59,20,0.76,card,152.175.119.124,D2945093
T120686,2023-09-08T22:28:19.101319,ACC138829,ACC355577,289.86,payment,entertainment,Berlin,web,FALSE,,,-0.86,11,0.25,wire_transfer,96.66.107.152,D4173080
T120687,2023-11-23T20:55:53.825345,ACC580447,ACC929083,248.08,withdrawal,retail,Singapore,mobile,FALSE,,,-0.33,9,0.19,card,212.216.121.67,D3660078
T120688,2023-09-27T03:35:23.820650,ACC351480,ACC982583,21.12,transfer,online,London,web,FALSE,,,-0.4,20,0.32,wire_transfer,73.40.234.220,D1370785
T120689,2023-03-06T21:36:28.689428,ACC617214,ACC235425,60.28,transfer,retail,London,web,FALSE,,,-0.35,16,0.39,card,112.150.115.73,D7391933
T120690,2023-09-13T17:57:16.155709,ACC240645,ACC313323,100.16,transfer,grocery,Dubai,atm,FALSE,,,-0.8,7,0.1,card,165.207.226.241,D3311909
T120691,2023-03-19T08:29:06.740846,ACC344823,ACC565767,169.3,withdrawal,travel,Tokyo,mobile,FALSE,,,-0.74,5,0.46,wire_transfer,134.151.215.110,D4791838
T120692,2023-11-24T21:38:29.262981,ACC214164,ACC255447,140.77,withdrawal,utilities,Singapore,atm,FALSE,,,0.58,5,0.02,UPI,173.151.95.0,D3229518
T120693,2023-06-13T06:06:09.181083,ACC137209,ACC524126,3.51,payment,travel,Tokyo,pos,FALSE,,,0.22,19,0.48,wire_transfer,158.7.0.221,D7522308
T120694,2023-07-02T17:46:44.826849,ACC431446,ACC326875,2458.72,deposit,grocery,Tokyo,mobile,FALSE,,,-0.64,2,0.81,card,49.246.116.110,D4485981
T120695,2023-04-29T14:49:50.810275,ACC365285,ACC158868,126.46,payment,retail,New York,web,FALSE,,,-0.64,3,0.6,wire_transfer,98.109.115.99,D1588180
T120696,2023-07-23T20:30:19.107248,ACC425978,ACC395378,7.21,payment,other,Tokyo,mobile,FALSE,,,1.13,19,0.47,card,221.61.250.139,D7207993
T120697,2023-07-10T04:27:47.854760,ACC484287,ACC710785,17.1,withdrawal,travel,Toronto,pos,FALSE,,,-0.41,7,0.27,wire_transfer,179.7.211.85,D6350767
T120698,2023-09-02T13:09:59.824009,ACC204607,ACC702582,9.16,transfer,entertainment,New York,web,FALSE,,,0.74,12,0.41,card,56.213.213.182,D5025774
T120699,2023-06-21T01:48:39.316905,ACC581608,ACC643967,37.49,transfer,travel,Toronto,mobile,FALSE,,,-0.9,5,0.54,ACH,253.187.27.194,D8031218
T120700,2023-06-07T09:10:40.051425,ACC596287,ACC300738,10.65,transfer,entertainment,Singapore,web,FALSE,,,1.1,8,0.36,card,78.24.182.90,D5071104
T120701,2023-01-28T02:01:29.277208,ACC645183,ACC109182,1313.45,deposit,retail,Berlin,mobile,FALSE,,,-0.23,8,0.01,card,83.141.32.156,D5399312
T120702,2023-05-11T08:36:53.501734,ACC484084,ACC847737,0.01,deposit,travel,Toronto,mobile,FALSE,,,0.12,2,0.5,UPI,41.23.121.192,D2485057
T120703,2023-12-31T00:14:04.173017,ACC478379,ACC731474,1090.6,deposit,utilities,Dubai,web,FALSE,,,2.18,3,0.86,UPI,68.248.166.129,D6356505
T120704,2023-01-07T13:45:19.655638,ACC964469,ACC734187,150.52,payment,entertainment,Tokyo,web,FALSE,,,0.17,17,0.06,ACH,114.147.87.117,D9436342
T120705,2023-11-10T10:49:07.784421,ACC968095,ACC906117,401.26,withdrawal,utilities,Tokyo,pos,FALSE,,,-0.76,15,0.33,card,25.215.77.48,D2404864
T120706,2023-11-09T11:34:35.477435,ACC572928,ACC937147,10.32,payment,online,Sydney,mobile,FALSE,,,-2.19,13,0.93,card,59.77.133.240,D5957988
T120707,2023-05-25T06:01:44.498489,ACC708272,ACC571352,279.57,deposit,online,Dubai,mobile,FALSE,,,-0.34,8,0.12,card,222.44.206.92,D5808590
T120708,2023-02-25T11:55:17.808668,ACC578499,ACC140761,1577.51,deposit,retail,Berlin,web,FALSE,,,-1.61,7,0.59,card,135.20.199.170,D7168600
T120709,2023-03-03T22:13:21.073475,ACC369776,ACC505635,25.33,payment,restaurant,Toronto,atm,FALSE,,,-0.31,2,0.56,ACH,146.233.37.238,D9004928
T120710,2023-04-24T21:53:23.080061,ACC900538,ACC744215,11.12,payment,utilities,Berlin,web,FALSE,,,0.43,9,0.45,wire_transfer,43.89.70.128,D9465120
T120711,2023-06-02T13:51:31.733809,ACC310911,ACC873137,1246.4,deposit,retail,Singapore,atm,FALSE,,,-0.52,17,0.82,card,119.193.250.86,D7562680
T120712,2023-05-17T00:11:00.414937,ACC181755,ACC518519,676.02,deposit,retail,Tokyo,mobile,FALSE,,,-0.71,18,0.29,ACH,119.213.138.99,D8295583
T120713,2023-01-21T09:15:57.159190,ACC769905,ACC887376,1680.9,deposit,retail,Sydney,atm,FALSE,,,-0.8,15,0.09,ACH,42.119.46.54,D1370509
T120714,2023-06-19T03:13:22.338159,ACC362708,ACC514601,148.11,payment,restaurant,Tokyo,mobile,FALSE,,,-1.55,14,0.39,card,207.160.121.106,D3739449
T120715,2023-09-13T16:36:48.995889,ACC787656,ACC176669,372.21,withdrawal,entertainment,Tokyo,web,FALSE,,,-0.47,10,0.15,card,121.94.2.54,D1444923
T120716,2023-03-06T04:49:02.009786,ACC861708,ACC963336,210.9,payment,utilities,Tokyo,atm,FALSE,,,-0.12,5,0.18,wire_transfer,178.129.223.187,D4044669
T120717,2023-07-01T09:45:20.081630,ACC732443,ACC892328,21.36,transfer,entertainment,London,web,FALSE,,,1.05,4,0.13,ACH,19.150.165.218,D3035027
T120718,2023-12-24T22:44:55.942333,ACC776475,ACC120449,502.76,withdrawal,other,Toronto,mobile,FALSE,,,0.9,14,0.57,card,83.136.251.114,D9073117
T120719,2023-02-26T18:09:52.423627,ACC732148,ACC897548,359.02,payment,entertainment,Toronto,mobile,FALSE,,,-0.07,18,0.48,UPI,154.93.133.250,D2275787
T120720,2023-02-25T10:08:50.991871,ACC151574,ACC441875,25.2,transfer,grocery,London,pos,FALSE,,,0.23,9,0.32,UPI,78.8.32.46,D5664975
T120721,2023-03-07T10:03:33.615425,ACC196594,ACC417898,6.52,payment,utilities,London,web,FALSE,,,1.27,1,0.73,UPI,245.60.17.188,D3944708
T120722,2023-05-08T12:59:14.611442,ACC657621,ACC700360,15.67,transfer,other,Berlin,atm,FALSE,,,-1.07,1,0.65,UPI,32.16.13.28,D2910307
T120723,2023-10-13T08:33:39.522861,ACC306825,ACC626929,0.01,deposit,grocery,New York,pos,FALSE,,,0.14,3,0.07,UPI,117.54.236.185,D2161280
T120724,2023-06-07T20:44:56.207341,ACC400477,ACC559480,2.09,withdrawal,other,Toronto,pos,FALSE,,,-0.98,8,0.2,UPI,254.51.143.187,D4665534
T120725,2023-12-02T16:31:43.380259,ACC294597,ACC849569,889.13,deposit,entertainment,New York,atm,FALSE,,,0.24,9,0.97,wire_transfer,7.150.90.233,D6319502
T120726,2023-06-24T07:17:58.849294,ACC652392,ACC858199,482.01,withdrawal,grocery,Berlin,mobile,FALSE,,,0.7,7,0.01,UPI,19.33.71.185,D2695550
T120727,2023-12-11T06:33:04.095137,ACC197157,ACC591384,35.15,transfer,travel,Sydney,atm,FALSE,,,-0.3,11,0.18,UPI,124.138.200.30,D2274578
T120728,2023-04-02T23:18:12.417654,ACC353155,ACC866952,456.92,withdrawal,restaurant,Tokyo,web,FALSE,,,-0.31,5,0.65,wire_transfer,167.38.187.115,D8079506
T120729,2023-01-21T17:36:11.755698,ACC818273,ACC884089,1283.48,deposit,online,Dubai,mobile,FALSE,,,-0.33,8,0.04,UPI,35.106.6.52,D1530872
T120730,2023-01-27T11:57:07.560663,ACC994415,ACC962051,421.99,withdrawal,utilities,Singapore,atm,FALSE,,,-1.57,15,0.59,card,149.56.58.209,D3117557
T120731,2023-04-14T13:46:25.286026,ACC558949,ACC632225,16.48,transfer,travel,New York,mobile,FALSE,,,-0.52,8,0.27,ACH,111.144.52.60,D4335814
T120732,2023-06-04T02:37:23.400644,ACC555553,ACC835757,105.41,payment,online,Berlin,mobile,FALSE,,,-1.4,20,0.87,card,110.153.71.229,D2482084
T120733,2023-04-06T10:56:32.831018,ACC441727,ACC814480,19.69,transfer,travel,Toronto,web,FALSE,,,0.92,7,0.24,card,1.55.113.161,D4999586
T120734,2023-03-13T05:18:22.687623,ACC311398,ACC266575,30.49,payment,other,Singapore,atm,FALSE,,,0.48,8,0.28,wire_transfer,149.67.229.41,D1578858
T120735,2023-04-16T14:48:37.399916,ACC981742,ACC576074,443.32,withdrawal,online,Sydney,pos,FALSE,,,-1.34,17,0.42,wire_transfer,168.125.19.19,D5173364
T120736,2023-11-03T05:21:33.004107,ACC115666,ACC226693,246.08,payment,utilities,New York,web,FALSE,,,1.1,11,0.79,UPI,252.158.244.193,D2163487
T120737,2023-08-15T10:10:27.053336,ACC493346,ACC888897,88.23,deposit,retail,Berlin,pos,FALSE,,,-1,20,0.66,wire_transfer,100.85.250.248,D7771900
T120738,2023-04-14T10:52:22.813968,ACC878831,ACC355504,19.97,transfer,restaurant,Dubai,web,FALSE,,,-0.23,8,0.81,UPI,234.229.237.177,D1631733
T120739,2023-12-21T09:15:01.558294,ACC210164,ACC194491,236.83,payment,utilities,London,web,FALSE,,,-0.2,10,0.89,wire_transfer,239.167.240.88,D2050009
T120740,2023-05-06T09:21:00.249234,ACC644828,ACC376164,444.49,withdrawal,retail,Tokyo,web,FALSE,,,0.36,6,0.91,wire_transfer,0.40.239.68,D4458443
T120741,2023-03-31T16:48:32.189684,ACC360104,ACC252354,661.66,withdrawal,restaurant,Sydney,mobile,FALSE,,,0.19,9,0.63,ACH,16.118.227.4,D6786647
T120742,2023-01-10T02:36:44.424680,ACC909382,ACC991732,33.94,transfer,entertainment,New York,pos,FALSE,,,0.89,11,0.36,card,207.70.185.47,D3860451
T120743,2023-05-09T12:55:56.992574,ACC739752,ACC366161,660,withdrawal,online,Sydney,pos,FALSE,,,0.49,15,0.38,wire_transfer,55.119.150.74,D3890476
T120744,2023-12-01T03:16:07.892099,ACC397884,ACC992549,691.67,payment,online,London,web,FALSE,,,-0.78,1,0.69,card,243.97.120.65,D6545747
T120745,2023-07-18T04:40:05.090038,ACC380472,ACC446557,11.92,transfer,retail,Toronto,atm,FALSE,,,0.71,7,0.8,UPI,43.198.111.40,D7794780
T120746,2023-03-06T02:25:44.022690,ACC137163,ACC670606,617.35,deposit,retail,Toronto,atm,FALSE,,,-0.32,18,0.79,wire_transfer,60.105.58.196,D4458470
T120747,2023-06-16T18:48:33.659840,ACC761665,ACC680295,380.65,withdrawal,entertainment,New York,web,FALSE,,,1.67,2,0.95,ACH,140.97.130.184,D2415549
T120748,2023-10-17T17:52:50.204213,ACC634123,ACC130022,433.37,withdrawal,utilities,Tokyo,pos,FALSE,,,1.09,7,0.38,wire_transfer,37.141.231.143,D1485255
T120749,2023-03-05T02:03:14.656449,ACC712761,ACC742357,16.81,transfer,grocery,Tokyo,web,FALSE,,,-1.63,16,0.02,card,226.135.20.172,D2772110
T120750,2023-03-08T11:45:18.776682,ACC895747,ACC434422,26.88,transfer,entertainment,Dubai,web,FALSE,,,1.22,16,0.77,UPI,147.249.174.88,D1391898
T120751,2023-12-05T22:01:50.451995,ACC979944,ACC868813,19.14,transfer,travel,Sydney,web,FALSE,,7493.802734,-1.12,12,0.68,ACH,99.230.204.58,D5837268
T120752,2023-12-07T11:26:06.889837,ACC778769,ACC146992,38.1,payment,grocery,London,pos,FALSE,,,0.44,7,0.91,ACH,202.1.158.238,D7900499
T120753,2023-01-08T02:23:37.943064,ACC226004,ACC256137,17.98,transfer,grocery,Dubai,mobile,FALSE,,,0.49,12,0.81,UPI,69.28.88.233,D1150244
T120754,2023-08-25T08:04:38.133522,ACC909044,ACC319523,319.89,withdrawal,travel,Toronto,atm,FALSE,,,0.83,18,0.03,wire_transfer,122.10.53.182,D8250417
T120755,2023-12-20T12:30:17.878803,ACC599447,ACC100634,435.76,withdrawal,travel,Sydney,atm,FALSE,,,0.83,8,0.77,UPI,77.93.231.178,D4279429
T120756,2023-04-17T03:23:44.433343,ACC425686,ACC560990,122.34,withdrawal,utilities,New York,pos,FALSE,,,-0.13,15,0.14,ACH,183.141.30.206,D5966808
T120757,2023-01-04T03:06:45.236974,ACC299489,ACC787851,23.57,transfer,online,Tokyo,atm,FALSE,,,-0.12,11,0,wire_transfer,205.154.239.68,D3132372
T120758,2023-08-07T00:16:54.263118,ACC785857,ACC156836,224.36,deposit,retail,New York,atm,FALSE,,,0.73,10,0.16,card,244.94.20.73,D8995970
T120759,2023-06-18T05:51:10.171066,ACC265684,ACC843432,1604.46,deposit,online,Dubai,mobile,FALSE,,,0.67,7,0.67,ACH,125.59.55.48,D4316759
T120760,2023-04-08T17:16:35.237027,ACC506009,ACC447956,60.34,payment,entertainment,Dubai,web,FALSE,,,0.57,14,0.1,UPI,97.80.141.191,D1694651
T120761,2023-02-23T05:14:48.543287,ACC584826,ACC115412,13.43,transfer,other,Tokyo,mobile,FALSE,,,-0.78,7,0.53,card,11.97.12.68,D2894704
T120762,2023-03-05T14:25:57.851236,ACC467421,ACC730107,26.68,transfer,retail,Berlin,atm,FALSE,,,0.47,10,0.29,UPI,78.36.6.186,D1136004
T120763,2023-02-21T01:33:54.861284,ACC882319,ACC517771,21.59,payment,online,London,pos,FALSE,,,-0.36,15,0.39,card,204.71.220.0,D6484283
T120764,2023-09-14T21:58:36.926313,ACC195108,ACC951859,6.25,transfer,entertainment,Toronto,atm,FALSE,,,0.86,7,0.4,wire_transfer,79.156.38.48,D1186529
T120765,2023-12-28T23:22:33.849509,ACC288176,ACC384327,10.03,payment,retail,Berlin,mobile,FALSE,,,1.07,3,0.87,card,22.157.103.219,D5728761
T120766,2023-09-05T20:00:41.814378,ACC483422,ACC847480,15.75,transfer,other,Sydney,pos,FALSE,,,0.16,8,0.17,UPI,213.240.47.146,D8468538
T120767,2023-11-16T17:00:43.861375,ACC108613,ACC379478,729.22,deposit,restaurant,Sydney,atm,FALSE,,,-0.42,17,0.34,UPI,196.94.105.220,D7557075
T120768,2023-11-18T10:42:32.385074,ACC604167,ACC183515,203.52,withdrawal,utilities,Tokyo,pos,FALSE,,,1.46,4,0.87,card,100.122.135.171,D8985903
T120769,2023-12-24T16:59:02.485241,ACC385205,ACC395650,248.33,withdrawal,other,Toronto,atm,FALSE,,,0.33,8,0.45,card,243.171.251.177,D9855751
T120770,2023-02-13T02:19:45.016217,ACC872079,ACC787059,21.99,payment,retail,Berlin,web,FALSE,,,0.96,3,0.49,wire_transfer,245.42.225.81,D3576179
T120771,2023-09-21T13:39:34.791421,ACC894950,ACC101617,591.06,withdrawal,utilities,London,pos,FALSE,,,-1.61,18,1,wire_transfer,252.84.242.74,D1157013
T120772,2023-03-06T18:33:51.984988,ACC480123,ACC532567,43.23,transfer,entertainment,Berlin,pos,FALSE,,,-0.06,14,0.18,card,19.107.17.71,D6633912
T120773,2023-06-14T01:04:14.761174,ACC110779,ACC949399,998.81,deposit,grocery,Berlin,web,FALSE,,,-0.3,16,0.88,card,248.216.107.25,D2022544
T120774,2023-10-10T21:19:00.303706,ACC402485,ACC783072,9.33,transfer,retail,Berlin,atm,FALSE,,,1.11,11,0.87,ACH,54.79.233.247,D6497280
T120775,2023-11-13T09:08:21.559175,ACC365574,ACC743386,0.01,withdrawal,utilities,Tokyo,atm,FALSE,,,-1.54,1,0.61,ACH,117.183.126.49,D9998977
T120776,2023-09-27T19:25:04.999432,ACC974102,ACC430582,765.17,deposit,utilities,Dubai,web,FALSE,,,1.69,12,0.9,UPI,240.202.176.213,D1763192
T120777,2023-07-28T02:08:52.523652,ACC737275,ACC866012,13.14,payment,travel,New York,mobile,FALSE,,,-0.36,18,0.44,wire_transfer,133.53.131.114,D6942416
T120778,2023-06-02T03:42:02.264548,ACC273209,ACC814406,1434.27,deposit,utilities,Berlin,web,FALSE,,,-0.96,18,0.12,wire_transfer,173.212.233.199,D1648122
T120779,2023-07-09T06:48:24.784153,ACC811725,ACC646681,1098.14,deposit,restaurant,Singapore,web,FALSE,,,0.28,9,0.54,card,222.203.156.147,D8166666
T120780,2023-03-24T13:37:37.313440,ACC616848,ACC608174,813.63,deposit,retail,Dubai,pos,FALSE,,,-0.24,19,0.48,card,243.114.141.107,D3903004
T120781,2023-05-19T04:43:03.581707,ACC137957,ACC167784,1515.23,deposit,other,New York,web,FALSE,,,-0.16,2,0.99,ACH,167.145.42.42,D2903237
T120782,2023-08-11T12:36:52.091950,ACC635690,ACC125546,45.64,payment,utilities,Singapore,atm,FALSE,,,-2.23,4,0.38,card,174.133.60.241,D3552375
T120783,2023-04-23T11:09:27.451820,ACC469869,ACC348675,19.03,transfer,other,Berlin,pos,FALSE,,,-0.45,16,0.05,wire_transfer,27.122.137.116,D7433305
T120784,2023-03-08T16:04:49.664333,ACC789001,ACC832994,128.35,payment,entertainment,Sydney,atm,FALSE,,,0.06,9,0.78,ACH,119.144.70.153,D6411070
T120785,2023-01-04T04:21:52.844552,ACC232448,ACC209468,1197.72,deposit,other,London,mobile,FALSE,,,-0.63,2,0.4,wire_transfer,198.205.245.72,D5608203
T120786,2023-08-18T07:55:36.802669,ACC159469,ACC118009,424.15,withdrawal,travel,Sydney,pos,FALSE,,,1.33,9,0.41,wire_transfer,197.174.219.195,D3691604
T120787,2023-06-12T14:41:45.191376,ACC138436,ACC906482,592.18,withdrawal,utilities,Tokyo,web,FALSE,,,-0.75,2,0.69,UPI,79.109.248.139,D7113262
T120788,2023-01-07T17:30:46.606179,ACC586025,ACC414172,9.03,payment,restaurant,Tokyo,pos,FALSE,,,1.88,15,0.36,UPI,112.69.126.131,D4432810
T120789,2023-02-07T05:03:06.511493,ACC371463,ACC600372,1118.52,deposit,travel,New York,mobile,FALSE,,317.8539527,0.98,7,0.81,UPI,184.93.243.147,D8926656
T120790,2023-09-13T22:51:12.424380,ACC588140,ACC242606,1246.61,deposit,restaurant,London,pos,FALSE,,,1.15,1,0.04,UPI,134.17.250.65,D5505671
T120791,2023-11-26T18:14:00.008210,ACC345814,ACC786773,6.29,transfer,entertainment,London,pos,FALSE,,,-1.34,5,0.07,wire_transfer,143.84.52.2,D8425781
T120792,2023-08-19T07:42:54.021216,ACC257668,ACC545410,34.23,transfer,entertainment,Singapore,pos,FALSE,,,-0.08,12,0.28,UPI,27.100.121.222,D6417709
T120793,2023-07-14T16:44:58.433015,ACC143608,ACC676741,87.59,payment,grocery,New York,web,FALSE,,,-1.04,15,0.76,card,117.47.128.52,D8071738
T120794,2023-05-09T08:30:17.210691,ACC577295,ACC230003,35.66,transfer,utilities,Tokyo,web,FALSE,,,-0.24,16,0.19,wire_transfer,102.199.66.244,D5176728
T120795,2023-10-16T21:45:43.320626,ACC529082,ACC467208,11.59,transfer,entertainment,Tokyo,atm,FALSE,,,-1.81,16,0.01,card,212.53.159.56,D8421148
T120796,2023-05-27T01:54:01.549032,ACC639623,ACC133313,219.13,payment,utilities,Dubai,pos,FALSE,,,-0.54,18,0.22,card,126.36.116.153,D8782075
T120797,2023-04-23T19:41:16.933182,ACC344248,ACC608386,41.12,transfer,other,Sydney,atm,FALSE,,,1.67,15,0.78,wire_transfer,51.42.202.25,D9533202
T120798,2023-07-07T23:14:40.353456,ACC221509,ACC473550,75.38,payment,utilities,Dubai,web,FALSE,,,1.28,4,0.55,card,1.93.74.21,D2168177
T120799,2023-06-25T18:17:26.136895,ACC266405,ACC518319,52.41,payment,utilities,Singapore,web,FALSE,,,0.01,18,0.71,card,45.102.169.166,D9368837
T120800,2023-04-10T18:27:10.963158,ACC810455,ACC660114,19.8,payment,grocery,Dubai,mobile,FALSE,,,-0.44,9,0.42,ACH,108.150.21.185,D6884797
T120801,2023-03-25T03:38:47.428377,ACC258059,ACC748712,0.01,deposit,entertainment,Dubai,pos,FALSE,,,1.89,9,0.47,UPI,165.233.79.32,D1314154
T120802,2023-05-25T21:38:01.444074,ACC324620,ACC725701,235.35,withdrawal,travel,London,mobile,FALSE,,,0.61,12,0.31,card,214.226.252.121,D7427387
T120803,2023-09-22T01:30:04.453954,ACC468127,ACC624489,14.25,payment,other,Dubai,atm,FALSE,,,1.68,7,1,ACH,161.47.88.115,D4390031
T120804,2023-09-16T12:11:08.762417,ACC608318,ACC374851,11.19,transfer,utilities,Sydney,web,FALSE,,,-1.87,16,0.91,card,214.35.170.181,D2483007
T120805,2023-08-24T09:17:49.553424,ACC299171,ACC251640,46.77,transfer,grocery,London,mobile,FALSE,,,0.65,11,0.1,wire_transfer,192.22.65.31,D7578474
T120806,2023-08-23T21:40:02.812445,ACC262086,ACC873197,168.96,withdrawal,utilities,Sydney,web,FALSE,,,-0.39,20,0.97,ACH,189.252.3.231,D6894052
T120807,2023-06-01T04:24:10.435940,ACC378600,ACC891169,246.75,withdrawal,entertainment,Toronto,mobile,FALSE,,,1.12,6,0.12,UPI,75.107.82.245,D2273801
T120808,2023-01-14T08:38:33.646637,ACC638146,ACC557784,1293.74,deposit,utilities,Berlin,web,FALSE,,,-0.78,20,0.33,card,80.93.99.127,D3059861
T120809,2023-02-10T10:55:32.394728,ACC933256,ACC930890,1523.22,deposit,restaurant,Toronto,pos,FALSE,,,-0.2,20,0,wire_transfer,88.242.187.76,D1930057
T120810,2023-12-11T08:42:38.237448,ACC512348,ACC687481,51.24,transfer,entertainment,Tokyo,mobile,FALSE,,,-0.91,13,0.25,card,239.2.91.194,D1672690
T120811,2023-11-26T19:38:38.515544,ACC560149,ACC347613,62.68,transfer,online,New York,web,FALSE,,,0.33,16,0.33,ACH,111.25.5.225,D6938743
T120812,2023-12-02T14:08:25.168421,ACC970235,ACC147862,11.6,payment,entertainment,New York,mobile,FALSE,,,1.64,2,0.3,wire_transfer,41.227.29.9,D3622635
T120813,2023-10-22T07:32:01.707523,ACC856873,ACC619077,36.68,transfer,restaurant,Berlin,mobile,FALSE,,,-0.61,9,0.81,card,203.29.236.251,D9780479
T120814,2023-06-27T00:52:17.888504,ACC919394,ACC377461,1549.94,deposit,restaurant,Singapore,mobile,FALSE,,,-0.65,1,0.75,card,54.84.81.78,D8054287
T120815,2023-06-15T05:20:33.809755,ACC239146,ACC466034,827.67,deposit,online,Tokyo,atm,FALSE,,,0.85,19,0.28,ACH,110.97.186.101,D6288507
T120816,2023-04-10T05:45:30.101099,ACC144025,ACC547924,656.89,deposit,entertainment,New York,web,FALSE,,,0.59,10,0.22,card,177.55.17.4,D8690398
T120817,2023-12-22T12:21:44.876428,ACC389371,ACC473059,140.75,deposit,travel,New York,atm,FALSE,,,0.58,17,0.99,UPI,27.165.143.80,D3741930
T120818,2023-01-12T13:22:59.254554,ACC138234,ACC467047,33.69,transfer,travel,New York,web,FALSE,,,-1.2,6,0.52,ACH,105.23.207.244,D1304028
T120819,2023-11-06T10:13:24.263230,ACC401084,ACC740250,27.59,transfer,other,Tokyo,pos,FALSE,,,0.81,16,0.94,wire_transfer,82.53.39.173,D6605296
T120820,2023-03-19T05:44:59.312529,ACC997908,ACC603297,0.01,withdrawal,utilities,New York,pos,FALSE,,,-0.22,8,0.3,card,52.23.212.100,D2576701
